,database_name,duration_seconds,latent_factor,object_type1_name,object_type2_name,ranking_place,relation_name,rmse
1735,avtomobilizem,17.0,35,lastnistvo,stranka,1,"lastnistvo,stranka",1.78540364753e-16
1736,avtomobilizem,17.0,35,jezik,jezikovna_skupina,2,"jezik,jezikovna_skupina",8.0663707977e-13
1737,avtomobilizem,17.0,35,avtomobil,model,3,"avtomobil,model",8.58923611492e-09
1738,avtomobilizem,17.0,35,lastnistvo,avtomobil,4,"lastnistvo,avtomobil",3.27520256368e-08
1739,avtomobilizem,17.0,35,drzava,jezik,5,"drzava,jezik",0.00447353533357
1740,avtomobilizem,17.0,35,avtomobil,drzava,6,"avtomobil,drzava",0.00570314510908
1741,avtomobilizem,17.0,35,model,znamka,7,"model,znamka",0.00586630180946
1742,avtomobilizem,17.0,35,drzava,model,8,"drzava,model",0.0219957971662
1743,pagila,911.0,35,film,language,1,"film,language",
1744,pagila,911.0,35,inventory,film,2,"inventory,film",5.81065298799e-05
1745,pagila,911.0,35,payment,rental,3,"payment,rental",6.26276668128e-05
1746,pagila,911.0,35,customer,store,4,"customer,store",7.00121447501e-05
1747,pagila,911.0,35,store,staff,5,"store,staff",0.000157274693739
1748,pagila,911.0,35,rental,inventory,6,"rental,inventory",0.000348824975409
1749,pagila,911.0,35,film_actor,film,7,"film_actor,film",0.000494910820471
1750,pagila,911.0,35,payment,customer,8,"payment,customer",0.00121891672286
1751,pagila,911.0,35,film_category,film,9,"film_category,film",0.00147440894207
1752,pagila,911.0,35,film_actor,actor,10,"film_actor,actor",0.00331651658206
1753,pagila,911.0,35,customer,address,11,"customer,address",0.00364733202964
1754,pagila,911.0,35,staff,address,12,"staff,address",0.0036522887538
1755,pagila,911.0,35,city,country,13,"city,country",0.00396833390326
1756,pagila,911.0,35,address,city,14,"address,city",0.00448518073717
1757,pagila,911.0,35,staff,customer,15,"staff,customer",0.00466052283873
1758,pagila,911.0,35,rental,customer,16,"rental,customer",0.00821607615231
1759,pagila,911.0,35,film_category,category,17,"film_category,category",0.0182472954992
1760,pagila,911.0,35,inventory,store,18,"inventory,store",0.0267175470376
1761,pagila,911.0,35,payment,staff,19,"payment,staff",0.0281050876146
1762,pagila,911.0,35,store,address,20,"store,address",0.0618568885913
1763,pagila,911.0,35,staff,rental,21,"staff,rental",0.116767600478
1764,pagila,633.0,10,film,language,1,"film,language",
1765,pagila,633.0,10,rental,inventory,2,"rental,inventory",8.16518712219e-07
1766,pagila,633.0,10,store,staff,3,"store,staff",5.98921681737e-06
1767,pagila,633.0,10,payment,rental,4,"payment,rental",1.2928176399e-05
1768,pagila,633.0,10,customer,store,5,"customer,store",3.38425357879e-05
1769,pagila,633.0,10,customer,address,6,"customer,address",0.000139564261402
1770,pagila,633.0,10,staff,address,7,"staff,address",0.000140383176687
1771,pagila,633.0,10,inventory,film,8,"inventory,film",0.000153089555987
1772,pagila,633.0,10,film_actor,film,9,"film_actor,film",0.000225111013884
1773,pagila,633.0,10,address,city,10,"address,city",0.000278492218914
1774,pagila,633.0,10,film_actor,actor,11,"film_actor,actor",0.000297025949237
1775,pagila,633.0,10,inventory,store,12,"inventory,store",0.000355629656693
1776,pagila,633.0,10,payment,customer,13,"payment,customer",0.000553170814334
1777,pagila,633.0,10,film_category,film,14,"film_category,film",0.000666499065948
1778,pagila,633.0,10,film_category,category,15,"film_category,category",0.00106466384315
1779,pagila,633.0,10,city,country,16,"city,country",0.00128610453209
1780,pagila,633.0,10,staff,customer,17,"staff,customer",0.00179797235195
1781,pagila,633.0,10,store,address,18,"store,address",0.00267342923867
1782,pagila,633.0,10,payment,staff,19,"payment,staff",0.00515519794629
1783,pagila,633.0,10,rental,customer,20,"rental,customer",0.00793019340517
1784,pagila,633.0,10,staff,rental,21,"staff,rental",0.0404838463662
1785,pagila,1118.0,40,store,staff,1,"store,staff",5.24979781991e-06
1786,pagila,1118.0,40,film,language,2,"film,language",
1787,pagila,1118.0,40,customer,store,3,"customer,store",6.43162591928e-05
1788,pagila,1118.0,40,staff,address,4,"staff,address",7.92315856559e-05
1789,pagila,1118.0,40,customer,address,5,"customer,address",8.24770584634e-05
1790,pagila,1118.0,40,payment,rental,6,"payment,rental",0.000309553202665
1791,pagila,1118.0,40,inventory,film,7,"inventory,film",0.000594278695516
1792,pagila,1118.0,40,address,city,8,"address,city",0.000692557996532
1793,pagila,1118.0,40,film_actor,film,9,"film_actor,film",0.000906810601423
1794,pagila,1118.0,40,film_category,film,10,"film_category,film",0.000972259996651
1795,pagila,1118.0,40,rental,inventory,11,"rental,inventory",0.00116686255205
1796,pagila,1118.0,40,city,country,12,"city,country",0.00125709511224
1797,pagila,1118.0,40,film_actor,actor,13,"film_actor,actor",0.00181920723313
1798,pagila,1118.0,40,staff,customer,14,"staff,customer",0.00262618417166
1799,pagila,1118.0,40,payment,customer,15,"payment,customer",0.00272384785907
1800,pagila,1118.0,40,store,address,16,"store,address",0.0055373556152
1801,pagila,1118.0,40,film_category,category,17,"film_category,category",0.00554421205948
1802,pagila,1118.0,40,rental,customer,18,"rental,customer",0.0164169862348
1803,pagila,1118.0,40,inventory,store,19,"inventory,store",0.0627552329058
1804,pagila,1118.0,40,payment,staff,20,"payment,staff",0.116205208218
1805,pagila,1118.0,40,staff,rental,21,"staff,rental",0.33574704748
1806,avtomobilizem,7.0,15,lastnistvo,stranka,1,"lastnistvo,stranka",6.23214146276e-17
1807,avtomobilizem,7.0,15,avtomobil,model,2,"avtomobil,model",7.04022770894e-15
1808,avtomobilizem,7.0,15,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",9.13858561766e-15
1809,avtomobilizem,7.0,15,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",1.68578669136e-14
1810,avtomobilizem,7.0,15,drzava,jezik,5,"drzava,jezik",0.0106181890833
1811,avtomobilizem,7.0,15,avtomobil,drzava,6,"avtomobil,drzava",0.0134774603997
1812,avtomobilizem,7.0,15,model,znamka,7,"model,znamka",0.0137394144167
1813,avtomobilizem,7.0,15,drzava,model,8,"drzava,model",0.0235553048381
1814,pagila,1093.0,40,payment,rental,1,"payment,rental",5.5281000814e-05
1815,pagila,1093.0,40,film,language,2,"film,language",
1816,pagila,1093.0,40,customer,store,3,"customer,store",0.000192931969261
1817,pagila,1093.0,40,store,staff,4,"store,staff",0.000313516776647
1818,pagila,1093.0,40,rental,inventory,5,"rental,inventory",0.000471454640895
1819,pagila,1093.0,40,film_actor,actor,6,"film_actor,actor",0.000576804519971
1820,pagila,1093.0,40,staff,address,7,"staff,address",0.000794227476757
1821,pagila,1093.0,40,customer,address,8,"customer,address",0.000801211854611
1822,pagila,1093.0,40,inventory,film,9,"inventory,film",0.000966674293939
1823,pagila,1093.0,40,film_actor,film,10,"film_actor,film",0.000990597860589
1824,pagila,1093.0,40,film_category,film,11,"film_category,film",0.00166411167355
1825,pagila,1093.0,40,city,country,12,"city,country",0.00269158738407
1826,pagila,1093.0,40,film_category,category,13,"film_category,category",0.00330498575905
1827,pagila,1093.0,40,address,city,14,"address,city",0.00602223502576
1828,pagila,1093.0,40,payment,customer,15,"payment,customer",0.00700972934457
1829,pagila,1093.0,40,staff,customer,16,"staff,customer",0.00800550721751
1830,pagila,1093.0,40,store,address,17,"store,address",0.0150731833717
1831,pagila,1093.0,40,rental,customer,18,"rental,customer",0.0265142406534
1832,pagila,1093.0,40,inventory,store,19,"inventory,store",0.0367094111348
1833,pagila,1093.0,40,staff,rental,20,"staff,rental",0.0993939399615
1834,pagila,1093.0,40,payment,staff,21,"payment,staff",0.106452642731
1835,pagila,918.0,35,film,language,1,"film,language",
1836,pagila,918.0,35,customer,store,2,"customer,store",4.50983627838e-05
1837,pagila,918.0,35,store,staff,3,"store,staff",6.91556346838e-05
1838,pagila,918.0,35,payment,rental,4,"payment,rental",0.000141361574035
1839,pagila,918.0,35,film_category,film,5,"film_category,film",0.000252411302124
1840,pagila,918.0,35,film_actor,film,6,"film_actor,film",0.00148486215742
1841,pagila,918.0,35,rental,inventory,7,"rental,inventory",0.00186176075753
1842,pagila,918.0,35,film_actor,actor,8,"film_actor,actor",0.00203595201471
1843,pagila,918.0,35,payment,customer,9,"payment,customer",0.00232388406393
1844,pagila,918.0,35,address,city,10,"address,city",0.00302173323115
1845,pagila,918.0,35,inventory,film,11,"inventory,film",0.00325912852393
1846,pagila,918.0,35,staff,customer,12,"staff,customer",0.0054896471673
1847,pagila,918.0,35,city,country,13,"city,country",0.00569002006221
1848,pagila,918.0,35,staff,rental,14,"staff,rental",0.00651581954764
1849,pagila,918.0,35,rental,customer,15,"rental,customer",0.00747689068197
1850,pagila,918.0,35,staff,address,16,"staff,address",0.00905226529407
1851,pagila,918.0,35,customer,address,17,"customer,address",0.00905429494919
1852,pagila,918.0,35,film_category,category,18,"film_category,category",0.0132444990074
1853,pagila,918.0,35,payment,staff,19,"payment,staff",0.0254205575882
1854,pagila,918.0,35,inventory,store,20,"inventory,store",0.0840639345134
1855,pagila,918.0,35,store,address,21,"store,address",0.153442562848
1856,pagila,971.0,40,store,staff,1,"store,staff",8.60402285627e-05
1857,pagila,971.0,40,payment,rental,2,"payment,rental",0.000100405599695
1858,pagila,971.0,40,film,language,3,"film,language",
1859,pagila,971.0,40,customer,store,4,"customer,store",0.000110902821597
1860,pagila,971.0,40,film_category,film,5,"film_category,film",0.000373232730024
1861,pagila,971.0,40,payment,customer,6,"payment,customer",0.000381417729645
1862,pagila,971.0,40,film_actor,actor,7,"film_actor,actor",0.000433829357657
1863,pagila,971.0,40,film_actor,film,8,"film_actor,film",0.000600837764808
1864,pagila,971.0,40,staff,customer,9,"staff,customer",0.000755106839269
1865,pagila,971.0,40,inventory,film,10,"inventory,film",0.000943065880954
1866,pagila,971.0,40,rental,inventory,11,"rental,inventory",0.000985189178406
1867,pagila,971.0,40,staff,address,12,"staff,address",0.00313460482872
1868,pagila,971.0,40,customer,address,13,"customer,address",0.00313583002562
1869,pagila,971.0,40,address,city,14,"address,city",0.00330205295937
1870,pagila,971.0,40,city,country,15,"city,country",0.00464538283024
1871,pagila,971.0,40,rental,customer,16,"rental,customer",0.00738543881131
1872,pagila,971.0,40,film_category,category,17,"film_category,category",0.00939303224839
1873,pagila,971.0,40,staff,rental,18,"staff,rental",0.0140758627397
1874,pagila,971.0,40,payment,staff,19,"payment,staff",0.0208942205733
1875,pagila,971.0,40,store,address,20,"store,address",0.0529375011565
1876,pagila,971.0,40,inventory,store,21,"inventory,store",0.071287127932
1877,pagila,800.0,25,film,language,1,"film,language",
1878,pagila,800.0,25,rental,inventory,2,"rental,inventory",2.8625753536e-05
1879,pagila,800.0,25,payment,rental,3,"payment,rental",5.0396864598e-05
1880,pagila,800.0,25,customer,store,4,"customer,store",9.28698972808e-05
1881,pagila,800.0,25,store,staff,5,"store,staff",9.43737286274e-05
1882,pagila,800.0,25,film_category,film,6,"film_category,film",0.000251543942302
1883,pagila,800.0,25,film_actor,film,7,"film_actor,film",0.000325500419356
1884,pagila,800.0,25,film_actor,actor,8,"film_actor,actor",0.00100693345475
1885,pagila,800.0,25,city,country,9,"city,country",0.00106269881745
1886,pagila,800.0,25,inventory,film,10,"inventory,film",0.00108312549383
1887,pagila,800.0,25,staff,customer,11,"staff,customer",0.00128549793512
1888,pagila,800.0,25,payment,customer,12,"payment,customer",0.00132045444648
1889,pagila,800.0,25,address,city,13,"address,city",0.00204763540353
1890,pagila,800.0,25,customer,address,14,"customer,address",0.00230739367553
1891,pagila,800.0,25,staff,address,15,"staff,address",0.00230748384691
1892,pagila,800.0,25,film_category,category,16,"film_category,category",0.00688324029551
1893,pagila,800.0,25,rental,customer,17,"rental,customer",0.00793848653273
1894,pagila,800.0,25,inventory,store,18,"inventory,store",0.0131771749152
1895,pagila,800.0,25,payment,staff,19,"payment,staff",0.0285268767897
1896,pagila,800.0,25,store,address,20,"store,address",0.0383859106342
1897,pagila,800.0,25,staff,rental,21,"staff,rental",0.144690296832
1898,avtomobilizem,2.0,5,lastnistvo,stranka,1,"lastnistvo,stranka",8.49837472194e-17
1899,avtomobilizem,2.0,5,jezik,jezikovna_skupina,2,"jezik,jezikovna_skupina",6.55720366451e-07
1900,avtomobilizem,2.0,5,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",8.98287612082e-05
1901,avtomobilizem,2.0,5,avtomobil,model,4,"avtomobil,model",0.0141406968832
1902,avtomobilizem,2.0,5,drzava,jezik,5,"drzava,jezik",0.03112096704
1903,avtomobilizem,2.0,5,avtomobil,drzava,6,"avtomobil,drzava",0.0400712366045
1904,avtomobilizem,2.0,5,model,znamka,7,"model,znamka",0.0566082238624
1905,avtomobilizem,2.0,5,drzava,model,8,"drzava,model",0.613098955662
1906,avtomobilizem,13.0,30,lastnistvo,stranka,1,"lastnistvo,stranka",9.06493303674e-17
1907,avtomobilizem,13.0,30,lastnistvo,avtomobil,2,"lastnistvo,avtomobil",2.61931240097e-13
1908,avtomobilizem,13.0,30,jezik,jezikovna_skupina,3,"jezik,jezikovna_skupina",4.09292928334e-13
1909,avtomobilizem,13.0,30,avtomobil,model,4,"avtomobil,model",4.34866084648e-07
1910,avtomobilizem,13.0,30,drzava,jezik,5,"drzava,jezik",0.00476771180216
1911,avtomobilizem,13.0,30,avtomobil,drzava,6,"avtomobil,drzava",0.00592868960951
1912,avtomobilizem,13.0,30,model,znamka,7,"model,znamka",0.00678090639534
1913,avtomobilizem,13.0,30,drzava,model,8,"drzava,model",0.0219472018965
1914,pagila,889.0,25,film,language,1,"film,language",
1915,pagila,889.0,25,rental,inventory,2,"rental,inventory",1.41528341874e-05
1916,pagila,889.0,25,store,staff,3,"store,staff",4.16900422743e-05
1917,pagila,889.0,25,customer,store,4,"customer,store",4.74207713995e-05
1918,pagila,889.0,25,payment,rental,5,"payment,rental",5.43239742908e-05
1919,pagila,889.0,25,film_actor,film,6,"film_actor,film",7.15862600038e-05
1920,pagila,889.0,25,inventory,film,7,"inventory,film",0.000269372261846
1921,pagila,889.0,25,film_category,film,8,"film_category,film",0.000443526343587
1922,pagila,889.0,25,payment,customer,9,"payment,customer",0.00112572270407
1923,pagila,889.0,25,customer,address,10,"customer,address",0.00189194339767
1924,pagila,889.0,25,staff,address,11,"staff,address",0.00189194545906
1925,pagila,889.0,25,film_actor,actor,12,"film_actor,actor",0.00214839936446
1926,pagila,889.0,25,staff,customer,13,"staff,customer",0.00303733378067
1927,pagila,889.0,25,address,city,14,"address,city",0.00411844364615
1928,pagila,889.0,25,city,country,15,"city,country",0.00467385384394
1929,pagila,889.0,25,film_category,category,16,"film_category,category",0.00522822595034
1930,pagila,889.0,25,rental,customer,17,"rental,customer",0.0076661352558
1931,pagila,889.0,25,payment,staff,18,"payment,staff",0.0194913784548
1932,pagila,889.0,25,inventory,store,19,"inventory,store",0.0200723982654
1933,pagila,889.0,25,store,address,20,"store,address",0.0323906699411
1934,pagila,889.0,25,staff,rental,21,"staff,rental",0.098193267121
1935,avtomobilizem,13.0,30,lastnistvo,stranka,1,"lastnistvo,stranka",1.64301911291e-16
1936,avtomobilizem,13.0,30,lastnistvo,avtomobil,2,"lastnistvo,avtomobil",9.68814718301e-16
1937,avtomobilizem,13.0,30,jezik,jezikovna_skupina,3,"jezik,jezikovna_skupina",3.18118395497e-15
1938,avtomobilizem,13.0,30,avtomobil,model,4,"avtomobil,model",3.06110904397e-09
1939,avtomobilizem,13.0,30,drzava,jezik,5,"drzava,jezik",0.00513457432792
1940,avtomobilizem,13.0,30,avtomobil,drzava,6,"avtomobil,drzava",0.00662635177699
1941,avtomobilizem,13.0,30,model,znamka,7,"model,znamka",0.0068475717653
1942,avtomobilizem,13.0,30,drzava,model,8,"drzava,model",0.0219884292037
1943,parameciumDB,38.0,5,dbxref,quantification,1,"dbxref,quantification",0.0
1944,parameciumDB,38.0,5,assay,feature,2,"assay,feature",0.00160501524561
1945,parameciumDB,38.0,5,cvterm,contact,3,"cvterm,contact",0.00181204267699
1946,parameciumDB,38.0,5,biomaterial,protocol,4,"biomaterial,protocol",0.00236923000157
1947,parameciumDB,38.0,5,biomaterial,contact,5,"biomaterial,contact",0.00249250287731
1948,parameciumDB,38.0,5,dbxref,feature,6,"dbxref,feature",0.00352524968139
1949,parameciumDB,38.0,5,dbxref,protocol,7,"dbxref,protocol",0.00420606798284
1950,parameciumDB,38.0,5,pub,cvterm,8,"pub,cvterm",0.00506605897946
1951,parameciumDB,38.0,5,cvterm,dbxref,9,"cvterm,dbxref",0.00545643643921
1952,parameciumDB,38.0,5,cvterm,feature,10,"cvterm,feature",0.00560479925975
1953,parameciumDB,38.0,5,protocol,contact,11,"protocol,contact",0.00896730383233
1954,parameciumDB,38.0,5,biomaterial,pub,12,"biomaterial,pub",0.0127832815926
1955,parameciumDB,38.0,5,pub,feature,13,"pub,feature",0.0137857998575
1956,parameciumDB,38.0,5,assay,cvterm,14,"assay,cvterm",0.0138377151135
1957,parameciumDB,38.0,5,biomaterial,dbxref,15,"biomaterial,dbxref",0.0144056083419
1958,parameciumDB,38.0,5,assay,dbxref,16,"assay,dbxref",0.0180678730999
1959,parameciumDB,38.0,5,pub,contact,17,"pub,contact",0.0262508314234
1960,parameciumDB,38.0,5,cvterm,stock,18,"cvterm,stock",0.0277359198817
1961,parameciumDB,38.0,5,dbxref,contact,19,"dbxref,contact",0.0355979630262
1962,parameciumDB,38.0,5,assay,pub,20,"assay,pub",0.035906075329
1963,parameciumDB,38.0,5,feature,contact,21,"feature,contact",0.0386965498444
1964,parameciumDB,38.0,5,pub,protocol,22,"pub,protocol",0.038951089016
1965,parameciumDB,38.0,5,assay,contact,23,"assay,contact",0.0429891252559
1966,parameciumDB,38.0,5,biomaterial,feature,24,"biomaterial,feature",0.0446636742674
1967,parameciumDB,38.0,5,assay,biomaterial,25,"assay,biomaterial",0.0458572218687
1968,parameciumDB,38.0,5,assay,protocol,26,"assay,protocol",0.0524389064193
1969,parameciumDB,38.0,5,protocol,feature,27,"protocol,feature",0.0551629538556
